ppm,mean,rms,std,slope,label
2.0,0.9780101291309993,1.3834911978937365,0.45144525434051785,-0.014224130982841936,True
2.0055412422952674,1.0902649419241528,1.454532977478703,0.4527274679056752,-0.015535100765883596,True
1.8894551003972664,1.2054582972182966,1.525771387933273,0.4532865559784287,-0.014493628067895897,True
1.934658942971264,1.3220959610115868,1.5955086468202961,0.4535296248007712,-0.01217070722076773,True
1.944426315698197,1.4406261387728532,1.6644633641868514,0.4536037147709162,-0.010767711453271194,True
1.955143979939321,1.558393813338033,1.729839846193876,0.4537823005228409,-0.007943356600809635,True
2.019516441404091,1.6797376629968357,1.7966455329531037,0.45378239266908516,-0.004290614746730523,True
1.8994200433905823,1.8051273308680347,1.8653407924617782,0.4540359373487056,-0.001131919473201044,True
1.796077004690457,1.9322734821608718,1.9334307778245468,0.45456148954337644,0.0006501547118901108,True
1.8430936847062998,1.9331196040407663,1.934308795129304,0.37621198629521313,0.0010189132653836308,True
1.8662026206926439,1.9255886447916684,1.9267201825209967,0.29960503885616363,0.0030347394488621413,True
1.8964828441802632,1.9292753999321812,1.9303885756389871,0.24631595353723407,0.00421875367934472,True
1.884282793042877,1.935201742572834,1.9364640200966114,0.19298767132193087,0.00672830905156213,True
1.9415015945408414,1.94265833947654,1.9441656619272747,0.1465904889284812,0.007914645862090218,True
2.0062346859391824,1.945548937017321,1.9471047425970625,0.10826127010521075,0.009986376823419374,True
2.0343384206853967,1.9469299202497596,1.9485443872710244,0.06712194290461909,0.014156155853554694,True
2.013537950078312,1.958653800639869,1.960500335604769,0.0639150639025753,0.01708935638622663,True
1.885045894309701,1.9818665369126793,1.983826249342877,0.06251681228885456,0.015562611341295928,True
1.9484431826454736,1.9972851861087504,1.9990513683720814,0.05939923111781492,0.013822597586062064,True
2.029480425221708,2.009568521440102,2.011085986175758,0.05753971448486958,0.01274862678167328,True
2.063731866157491,2.022173463126569,2.0235659386320437,0.05769076205435593,0.011552904167998711,True
2.001393540591817,2.034835927859856,2.0359528101187956,0.056487374752715126,0.008051358592689496,True
2.04161217312311,2.038917718097058,2.03990686692395,0.05839509693042846,0.005979433848257908,True
2.08700212963233,2.0404446552063127,2.0414171838941018,0.05708905999608974,0.0057074907362900116,True
2.1674807850554254,2.042097599273668,2.0430744307367985,0.05274754293745797,0.005846484713084942,True
2.0897920718434344,2.0448105693111787,2.0457752147020427,0.0509484460690993,0.005562083873152786,True
2.0627359859942707,2.0558438725235417,2.056390171005464,0.04493923561149747,0.0018400785596793415,True
2.0981619111637375,2.061367397342589,2.061735490596793,0.04324868162818791,0.0007754073222471658,True
2.0868822287754663,2.0670244569493987,2.0674203863349576,0.049853436191696514,-0.00033470341518002366,True
2.0068102383360698,2.0660382678813245,2.066439487457533,0.05014090611694715,-0.0015665465615119414,True
2.0306656796872615,2.0662962134157254,2.0666895560172747,0.04979375082984577,-0.004034138456748868,True
2.0607855257630825,2.06402993381944,2.064469464365909,0.0506552624599384,-0.004605932735347952,True
2.05694547067848,2.0621726873616204,2.0626044711733518,0.05527618757910812,-0.006144998949768452,True
2.0615787457075045,2.0491333175553734,2.049520051166824,0.045689083164542184,-0.007015203206809708,True
2.0368195797502353,2.036421652624297,2.0371520193039583,0.045755018036076574,-0.010973444890436345,True
2.1199933789306633,2.0188244602209178,2.020481676382161,0.057560375008545446,-0.014090061547753942,True
2.0479528410683034,2.0011871835809574,2.0033251500710545,0.06196507511849562,-0.01659477023098639,True
2.005520669142231,1.9817865638545733,1.9845302176008948,0.0697181005124876,-0.0183548180614655,True
2.005351699582548,1.968043952682272,1.971350884230479,0.07365632206004324,-0.019741206002497118,True
2.0572861863072194,1.9572880903290595,1.9607121677807413,0.07366933930668504,-0.020576832757150904,True
1.9588508681554642,1.9435698409990865,1.9470137419654459,0.07487207395624888,-0.019545023519101937,True
1.8864054329462183,1.9324467757926556,1.9357383592528234,0.07494540930732008,-0.018148521403468294,True
1.7811809075402025,1.9210462097361956,1.9240988105196863,0.07495184546533147,-0.01506798374416594,True
1.8159654849243683,1.9148463044011377,1.9176848220455318,0.07557957090655612,-0.011487344818288397,True
1.7764723131533204,1.9058145691099584,1.9080161934707507,0.07320175567743344,-0.006663599895321835,True
1.7869284595792474,1.898920438440724,1.9008020807459294,0.07238516700861956,-0.0029970783896493916,True
1.8585718820358628,1.894630436156987,1.8963479742864078,0.07214521957970987,0.0014192537359106754,True
