ppm,mean,rms,std,slope,label
2.0,1.044242939499546,1.4778417820149128,0.4557886700599455,0.013427290349946903,True
1.9913583403967194,1.1748794987984874,1.567504673893021,0.4558218593474163,0.008765434466138049,True
2.0100570131262234,1.3042759836991467,1.650747136163141,0.4560483430334749,0.004266620032791004,True
2.148095248670191,1.4315308303209442,1.7274451781085864,0.4568646631605242,0.004684712594992202,True
2.2168673674050265,1.5639493796396309,1.8068263886243343,0.4569613561841945,0.00397009300731684,True
2.1659433250170492,1.6948268594663478,1.8811390789205185,0.45720506136155986,0.006946597866229343,True
2.10545861517227,1.833446176417947,1.961155086869976,0.45754270969333816,0.008026615906399253,True
2.0701071222052576,1.970362880440877,2.0361896316905326,0.4576714115633982,0.010304254405896402,True
2.0901849487830613,2.11218702283871,2.1137392493101226,0.4586512857583045,0.011293946889903057,True
2.0703437584105497,2.1278274917120337,2.129405897858051,0.3923378914424,0.01158479056927748,True
2.0360775459487592,2.1452730961292485,2.146792948415689,0.33666934042436886,0.009374012029247893,True
2.118696789098988,2.1562969169538766,2.1575405845769127,0.2871178493694747,0.005544797327982403,True
2.094039677227469,2.1537438933505513,2.1550214349803345,0.22437926102840702,0.0047477318306182745,True
2.2179090712255882,2.1476110702418207,2.1488433769573816,0.15409182747724443,0.006353404173458245,True
2.1906672643668803,2.1472548663384714,2.148484780923413,0.10127350899370995,0.006550589185989119,True
2.269186278365332,2.1493276305963898,2.1505310586490816,0.07733555973955454,0.003559396454196703,True
2.2502475019731696,2.1474862990022547,2.148770479821484,0.0732053510125386,-0.0017726042042812108,True
2.2704880110721612,2.1389080798418685,2.1406848949116415,0.074474532563182,-0.007915074187565629,True
2.1864381463202736,2.126659422550782,2.129369491339349,0.07825004069429511,-0.015676289049863405,True
2.107246871016988,2.1111016464735988,2.115356580796481,0.08624955853122263,-0.022744455050350852,True
2.118742197665339,2.092786177215761,2.098211360833386,0.09129097929809164,-0.025638004877850982,True
2.1602440625634567,2.081865230147171,2.0877407394452097,0.090181234298104,-0.028365198696906607,True
2.138622843298966,2.0639086568390113,2.0698232576435562,0.08845232464903562,-0.030414606821258083,True
2.0406458166990995,2.039828729572988,2.046446575764036,0.09262125117061128,-0.03170589424292954,True
1.952933442216875,2.011950495692271,2.018379773647891,0.09085936914893819,-0.030035664772035134,True
1.874365241753169,1.9863035528211244,1.9922241900125077,0.08944646875397945,-0.024794247615681216,True
1.787153128713831,1.9687525445443095,1.9733694843556404,0.08459738033766102,-0.020151585967543482,True
1.8256492809735816,1.95108721177876,1.954976171374334,0.0838305579314423,-0.01664086115641481,True
1.919304524130026,1.937808235002999,1.9413369016496775,0.085333183981984,-0.011845815704302001,True
1.9306038982950335,1.9311941549643379,1.934285873812245,0.08560682114601512,-0.006074600651219666,True
1.8053884281105073,1.9235525310522807,1.9259752352813584,0.08458992827164731,0.0013610690124046358,True
1.8231345362738582,1.919018612870217,1.9210197363782522,0.0849462743927418,0.008491045743934493,True
1.839896416034823,1.920418449060866,1.9225143224302816,0.08645209109205722,0.013847756474990662,True
1.989671878643126,1.9279465669664675,1.9303812854786944,0.08670232710475523,0.017888397837758852,True
1.9037928220714837,1.9426132644329717,1.9454550098741963,0.08517460052867921,0.01854030126498064,True
1.8947832426048095,1.9586729665071752,1.9612047607407679,0.07242702338224126,0.017755650638507935,True
2.012916917046762,1.975205862843227,1.9776410292945075,0.06797023553624926,0.015196957565406859,True
2.0379780799705403,1.9798911487091453,1.9822714879465841,0.06799289023506759,0.014694075964791973,True
2.0660801523859447,1.9851553307942624,1.9875033933666861,0.06805564572189274,0.014372975659146057,True
2.063043195749486,1.9987767195189525,2.00058046813754,0.06176602119143192,0.010268827704847843,True
2.0733833287064987,2.008759152580473,2.010053539075928,0.05693457812725381,0.00614491711784457,True
2.1090324012172363,2.0177696471376665,2.018606204149603,0.053401685309509055,0.0013107875532758337,True
2.0441083619010847,2.01523404662544,2.0161309108491174,0.05113785838402552,-0.0015982588063141114,True
2.090175622350414,2.0145241733877643,2.0154624802393553,0.05141152174374756,-0.0062630193253826,True
1.9942690979847195,2.0140597668644356,2.015026689806107,0.04965839628533993,-0.012053720928314762,True
2.014830811656904,2.0031281163849206,2.0045537079318527,0.052185516650454414,-0.014243182397121586,True
2.023330647705548,1.993359285187633,1.9949799801744148,0.05062692539600637,-0.01656318938461215,True
1.9828534652581893,1.9786305340411805,1.9805440005806032,0.05012297717043697,-0.01641819292148773,True
1.984064328949922,1.9683513177640726,1.9702365848892147,0.04749735573228414,-0.017021306820232618,True
1.9491022704475005,1.953946149153833,1.9558674468561497,0.046633926833517865,-0.017060936785620123,True
1.8924348502686708,1.9366621141631564,1.9383735697440565,0.04314816854450637,-0.01596590475504248,True
1.8873527382315516,1.922663995336122,1.924370003321346,0.04642476154110907,-0.013506946587795651,True
1.8380105093745192,1.9124421748955178,1.9136720930428306,0.04281623561282444,-0.009139472268148442,True
1.8816767808139363,1.9101409761303871,1.9112946368291293,0.044065274033494015,-0.006686226235746134,True
1.830420134042704,1.9061595755223664,1.9071594365305273,0.0444575933899354,-0.0029432072413218308,True
1.8985757353157615,1.9039753042972363,1.9048607421999602,0.04556658051875887,-0.001392747238199528,True
1.842900630942668,1.89652780153411,1.8973263500542867,0.05007080207726005,6.2577559663171e-06,True
1.8324878413664074,1.8901207430067704,1.8907882093028578,0.05237450564678382,0.004378657309697349,True
1.8201384606685356,1.8944999469977954,1.8953780425454831,0.0552503668003227,0.00799311360370496,True
1.9266264953007455,1.902737449764908,1.903870137909699,0.05713077787261937,0.010182023432138653,True
1.9574499177426292,1.9113200567823903,1.912667481301175,0.05867315422727992,0.012506996184685254,True
1.9511284019285713,1.9248107115535518,1.9263438916198043,0.06015243036313346,0.014230667532183614,True
1.9883823081034688,1.9384257972811185,1.9403621051483002,0.06973478191376312,0.013633954086400432,True
1.8636934210481673,1.9468209406542845,1.9485548575620024,0.06728310154383053,0.009827478157734357,True
1.8815513925124878,1.9449781743785426,1.9467724835879678,0.06871564737945023,0.008062078504639381,True
2.0191695343039004,1.9486309618904682,1.950282040470515,0.06747833273352238,0.0045108934048617025,True
2.0242348945424755,1.9511786501019182,1.952700976639165,0.0664082651266294,0.002571977360409312,True
2.0246744505112644,1.9606065425957824,1.9618316457178029,0.06702456707477791,-0.00026425907942075863,True
2.0538609857131065,1.9624690470202166,1.9636740079878277,0.06962891437970223,-0.003233295583431222,True
2.0995181524550013,1.9555590982259992,1.956969036680628,0.06895784349535258,-0.006368432588139697,True
1.9647424280133594,1.945724591322291,1.9475365258361022,0.07092569792291556,-0.011870226590982705,True
1.869091474903894,1.9251837774765128,1.9282020999653853,0.08417882368584584,-0.015110675326299632,True
1.9013452311334786,1.9147480862452766,1.9185431813099783,0.08938656590014604,-0.01971639673673333,True
1.8732508527496063,1.905333059182638,1.909658741174442,0.09264212927156103,-0.02331067463587,True
1.9709847405703602,1.8882478728509455,1.8927417123733639,0.09467874077570036,-0.02151965304780952,True
1.9564265660916926,1.877274961466358,1.8814819069199973,0.09294976984363544,-0.017343883884447204,True
1.8468907370351517,1.872187761792011,1.8761099096974936,0.09391040118680348,-0.012993629200342577,True
1.7937762914692392,1.865169204057573,1.868621489733651,0.09294691410476796,-0.01013538586275189,True
1.659729286571019,1.8478398090678332,1.8503471134037888,0.08681888606231697,-0.004453305727944751,True
1.6967223613483913,1.8429151293517376,1.8452157123874302,0.08671343849497791,-0.00023194881239860604,True
1.7309109595102696,1.8471204767566798,1.8495470641098497,0.08578668150352804,0.0025001000890812895,True
1.7458065529968154,1.851066648097396,1.853666519838232,0.0862963798349985,0.006968964728186596,True
1.8486683123890773,1.860782229904026,1.863864075262759,0.08862793182813783,0.009051157758798865,True
1.9432792557217173,1.859752274344608,1.8627791631345387,0.0861825797620154,0.015587141071131664,True
1.941564061962093,1.8675915487793664,1.8712571730558356,0.08850702568300352,0.02016075904829053,True
1.8222478326191678,1.8779115682335532,1.8818680477678011,0.08875258881696399,0.023028021151367335,True
1.8859475525558282,1.8942482229347806,1.8985010238523945,0.08887973543055641,0.022065812045885334,True
1.9363770333829684,1.912118110650388,1.9153939061557925,0.07660479989434095,0.01683988166454547,True
1.96448397258494,1.9246969933962026,1.9271614389220426,0.07306237441906549,0.013930024916481177,True
2.028700161655686,1.9417818666326065,1.9436476755362873,0.06707409877539151,0.010701041160869965,True
1.9545054516196705,1.9569173697089788,1.95813149271924,0.061947478664400174,0.00819409178386569,True
2.0818549570478284,1.9688864606967817,1.9699809256636402,0.06245238489323803,0.0073952764364834415,True
2.012011048302142,1.9754543213571738,1.9766237403533997,0.059688652162119236,0.007928284201035373,True
2.055162766688872,1.981282366421092,1.982477216608588,0.057520055825546604,0.009701249184426244,True
1.9456474900207401,1.9993557446969579,2.000327626963039,0.06370394845847273,0.00781978675352842,True
1.897984485281426,2.0115158397121533,2.0123476599806374,0.0688096781548638,0.004378694568368082,True
2.0042689312927324,2.0130915517147994,2.013873177632815,0.06857825660979766,0.0010326099810696507,True
1.9879746022187714,2.010258538184141,2.011139669861181,0.06877619370749212,-0.0007650215362047831,True
2.040173768193924,2.0062368966058077,2.0071432782601546,0.06534435074154045,-0.0005756543446789374,True
2.04836502628799,2.0086697657748127,2.0095345115750094,0.06683070704703734,-0.003760770430343547,True
2.034812782984781,1.9973284034318892,1.998265456434937,0.060902113857677014,-0.004563284456883578,True
2.111421885033025,1.988569815066906,1.9897355319709522,0.06131418090197926,-0.0066993486429769225,True
2.0805090727989572,1.9761339739201582,1.977474787225783,0.06007950686900596,-0.007508612264712642,True
1.9615884254253055,1.9705205518215445,1.9720718092916856,0.05955836358427445,-0.011439800558084384,True
1.9191557560944075,1.9640779596577298,1.9660303794600371,0.0575344024315053,-0.01618894058670924,True
1.964353896402348,1.950558982237819,1.9529486230099113,0.06252358898659612,-0.01855747320652186,True
1.9934313583237462,1.937313936447425,1.9401426737874425,0.0676295159738347,-0.019159737636987858,True
1.900393159561058,1.9257991874804494,1.9285463043888582,0.06721459775958424,-0.016911310403528945,True
1.8718736344624074,1.9181572730670364,1.9206557134035527,0.06850470743338001,-0.01415675963900024,True
1.8561893083409113,1.9115084496828028,1.913783545085476,0.07055196500338798,-0.01165792898452141,True
1.8558327364429212,1.8992723618531913,1.9008660972579474,0.06578339658849375,-0.006764391183651918,True
1.79490301066039,1.890283873960613,1.8913443221993385,0.06427654297390768,-0.0028989775567804547,True
1.7879652925741627,1.886259270502326,1.8872342920056888,0.06553640447409138,-0.002254359633850798,True
1.7760538695724666,1.881549887599473,1.8825334118968775,0.0645742376055496,-0.0029038205444122446,True
1.855937784722312,1.8719541136159452,1.8728871607586262,0.06526972879652537,-0.0024811702483693815,True
1.9260943956733798,1.8599339972161943,1.8606707108413338,0.06532878271232627,-0.001800817161263656,True
1.9284316088370437,1.8512303399655679,1.852087149993452,0.06968130002931897,-0.0017102191182818108,True
1.9156444797592433,1.8471562390968017,1.8480367907420898,0.06978840087987469,-0.0005920051148767928,True
1.9366932665177037,1.848611142194548,1.8495066907081255,0.06890528870936775,-0.0013510498183465199,True
1.8971947700927136,1.8452667021775673,1.8461962303345198,0.06869513801424261,-0.0013749616515564428,True
1.8438056296487602,1.8476778367874496,1.84856404908347,0.06443415136441921,-0.00245711500204189,True
1.810821512665903,1.8512589336290488,1.852079907930959,0.05966812712491025,-0.0029588529984720786,True
1.8011094959277303,1.8583158128348942,1.8590491045986006,0.05545568757619173,-0.003659534093519882,True
1.7611346435510344,1.8613723900553676,1.8621382038529066,0.05773251415158928,-0.00434397301453798,True
1.8066880205621518,1.8554852784768128,1.8561882863373602,0.05544210789132937,-0.00441267890390363,True
1.8794677579048515,1.8462940629821598,1.8469806031589204,0.05562232915964852,-0.003397478233471692,True
1.8023216961712292,1.8400620174546636,1.8406743317284253,0.05455327543355908,-0.0006369039460980473,True
1.833481164418507,1.8380979910351907,1.8386234743406809,0.05056877335840553,0.0002871070229207843,True
1.8452628420397508,1.8311875225901861,1.831687567353439,0.05373007073631002,0.0017419404234537306,True
1.8889639368659963,1.830910719394316,1.8314092463825793,0.05425383859015447,0.004032759500218429,True
1.9048430202498816,1.8386623487311264,1.839319131139626,0.05580313930191592,0.005384440037040313,True
1.8319006104165014,1.847057935996535,1.847827206272264,0.05689517359450874,0.007053632822224075,True
1.7813721609225963,1.8606204712814525,1.861499224695766,0.0594468750798651,0.006644308960018584,True
