ppm,mean,rms,std,slope,label
2.0,0.9662726842704658,1.3672141210279503,0.4650003180542486,-0.030145719417594405,False
2.002389906093388,1.0752500014846635,1.4350231159857645,0.4662339835533777,-0.030201411126080397,False
1.984024514600279,1.1852378731378768,1.5009492509696496,0.46707656606384707,-0.027453387470123863,False
1.9187281950678923,1.2971584579040145,1.5662912023939417,0.46745651188567183,-0.025624683998546834,False
1.9415780484049865,1.407758576917123,1.6275706780069736,0.467972728481474,-0.02124814572364247,False
1.9254117812898868,1.5229589509319799,1.6915449537859424,0.46798442733718015,-0.017330480077102434,False
1.8794478141186626,1.639383469312922,1.7544797024652168,0.46799315162406885,-0.012970878541882292,False
1.8087826887523575,1.7592576298514677,1.8188227115910918,0.4682834129824743,-0.009738389738798727,False
1.7436370754271637,1.8792147508460273,1.8810506187331661,0.46855996725178584,-0.008017775045713429,False
1.7598059464514106,1.8719766125593766,1.8735626830782928,0.39087093964287595,-0.004793164291769945,False
1.790729356258204,1.8661027667766568,1.867422207601019,0.3148186605416185,-0.002507458029939357,False
1.7696019042097346,1.8575004000399697,1.8585787849533537,0.24359501284904717,0.0008419277651553842,False
1.843205984237708,1.85644207291257,1.8574907096892106,0.18759841185146636,0.0021388064656855054,False
1.862792294095074,1.851361992667526,1.852284510395376,0.13249100690390697,0.005574105769089003,False
1.917986568616732,1.852045393924636,1.8529967721803149,0.08621859470789486,0.008454653217308636,False
1.9193139359129598,1.8549290884433811,1.855955170669698,0.062082422087357515,0.011789761759784951,False
1.8841897874135893,1.8669114765485082,1.868211420016415,0.061593340994481494,0.011947175642319816,False
1.9084083735698678,1.8787509326064313,1.8798255510729396,0.052554952581097485,0.009762413773131834,False
1.8463866468132883,1.8876656818567876,1.8884893761993022,0.05018696925680066,0.008280184828765112,False
1.901794961029494,1.8969908309093664,1.8976778163890589,0.04953939323125502,0.008592331887189024,False
1.8602967644842818,1.9125889497425173,1.9131855208974748,0.04442284023980165,0.009782852944693377,False
1.9363462014036465,1.9296568613031617,1.9307664821273585,0.049432826821283325,0.011453890499184589,False
1.9255869264185845,1.9445655087751992,1.9460110277360108,0.05239898559923237,0.014788342851976761,False
2.000500898434392,1.9619660853271361,1.9643196138422094,0.06465462953373961,0.01760424382067289,False
1.9330683723539344,1.9763562487976412,1.97916731399307,0.06963014662184544,0.020734647043895202,False
1.9024419344571148,1.9956599574634584,1.9989519976540957,0.0815364961790213,0.020743093511067297,False
1.9399317410994619,2.008106990199036,2.0114164138500454,0.08374452637617873,0.020916293242867957,False
2.019171805540148,2.0249977493450824,2.02798779535318,0.08595176310025411,0.016113009710500593,False
2.1162925692080212,2.0285506512636227,2.031366596610656,0.08760953363903247,0.011058958353055126,False
2.10133065364767,2.030878961125107,2.0335190387253848,0.09176119826792563,0.005950266471618731,False
2.196395793447725,2.0311646905256713,2.033791417328257,0.0930018948919113,0.000951260202227463,False
2.1495565514410404,2.0277551238688063,2.0306064851556687,0.09730682947104281,-0.003243397910502907,False
2.1930491260666627,2.0224735525647684,2.0255067122094523,0.09769876130717135,-0.004448541547994762,False
2.107560897339105,2.0255932718665886,2.028520255015424,0.09741053204630873,-0.007637974566362248,False
2.1166387931500346,2.0289067189281753,2.031668616971245,0.09465953263104751,-0.01256680116270662,False
1.9586413917261427,2.026661069296064,2.0295431117029104,0.09335746499753936,-0.016947986447140455,False
1.8975497222680338,2.0185847031989628,2.0217501685077486,0.09380362366657563,-0.020271297902439867,False
1.9409178718126747,2.0018482124133055,2.005272271706163,0.09336300185880567,-0.020707459862394115,False
1.871033859908742,1.987087521289134,1.9906201913616048,0.09329059681773268,-0.020341446041325945,False
1.9159957575697817,1.9680322275614683,1.9709572496095806,0.08457810058987299,-0.01740507034184972,False
1.9829838811830562,1.9517739319931846,1.9542276077972585,0.08070143824137746,-0.012454472481808367,False
1.9554570874425012,1.940112849326983,1.9416576892851,0.06921528868102257,-0.007059173832243691,False
1.904001346985674,1.931036343475483,1.9321216659572265,0.0661809414770984,-0.0012364192381006877,False
1.8899499479865387,1.9269634360231778,1.9277234763923616,0.06468014706812485,0.0035476787962353405,False
1.8485087166375067,1.9283781664557598,1.9291686613658696,0.06248260900721197,0.005318997028812916,False
1.8651595956609257,1.9340595695044347,1.9348823393167907,0.05484553384431225,0.007095492188849196,False
1.8915110938050717,1.9415753693850606,1.9426395866408404,0.05336492681991587,0.01057870065149701,False
1.8894238223485025,1.9571280343002946,1.958549936840003,0.04831619728754257,0.011234726949845137,False
2.0064718034074365,1.9671707713214082,1.9687598236503274,0.046605242561321494,0.01280602137244715,False
1.9623368037151023,1.974389391286576,1.9762281732830145,0.04605491292077794,0.015613577728557737,False
2.0514722739131557,1.9839845905434028,1.9860707135553715,0.04611750530337635,0.016549357921873408,False
1.9812770786474556,1.993749311575761,1.9957922135505184,0.04666493451696597,0.016640751471695612,False
1.9884521710468301,2.0061373365270265,2.008100461751993,0.045802364697529616,0.017902700498781697,False
2.06117066990269,2.0272732995777387,2.0292252588861115,0.04679194772209421,0.01752908606774955,False
2.1198764985524856,2.047387296507389,2.0492095905548666,0.04796827446683152,0.016809525282365557,False
2.0766795499075985,2.0662251904757762,2.0678979609397867,0.05097910869940848,0.016091286051972176,False
2.0984818006257395,2.0859055194787715,2.087287231636656,0.054482520221196186,0.012240637236023451,False
2.108980275551732,2.0908762897030346,2.092154570019093,0.05375454230182628,0.01077860218386743,False
2.060236883503408,2.0995250512420083,2.1005359145273554,0.05367413956912372,0.006619593690311635,False
2.088158347206781,2.097845775722284,2.0989059705812596,0.05356794075410314,0.0035078445096185023,False
2.1866841254489064,2.0981109626390717,2.0991565487230464,0.05964796200807351,0.0015953684147023489,False
2.1869835465353282,2.106170737310518,2.1070240929847226,0.05989281543937405,-0.0011357633349499117,False
2.192917397299269,2.107635169462971,2.1084643062200406,0.059337445210521665,-0.0036180921308372363,False
2.2043090863964214,2.101861694580503,2.1027783885523457,0.0572042050993012,-0.003447820964295911,False
2.0860041269956495,2.102852392717661,2.103760295330891,0.058147947648310244,-0.005550462995893031,False
2.1007169883386796,2.098059185923319,2.099061233757502,0.05826303071966254,-0.007628106167333277,False
2.024603865597566,2.090727716793676,2.0918877174759363,0.05918866678758688,-0.007718435067345393,False
1.985520069316063,2.0912046855831505,2.0923582866944685,0.058909102880060946,-0.008932519522829,False
2.117408565789964,2.0894606751598035,2.09062869137742,0.058974635595303006,-0.01154512290424429,False
2.0846015843419408,2.0751379317355374,2.076384345327276,0.059605163089694636,-0.010899243788582622,False
2.027500900432996,2.0632346833846364,2.064358139973184,0.05763690931529511,-0.010236928811601499,False
2.09253072010213,2.0495063388071815,2.050458426272257,0.05686761026071296,-0.007029671746352281,False
2.021790491916268,2.04109110782258,2.0416692375172634,0.05102515455875048,-0.0041870984926347206,False
1.991676769477447,2.037143622709623,2.0376932195917106,0.05117277196147743,-0.002339879857143759,False
2.067868384135,2.0360045152405575,2.0365236392931045,0.05200362773895367,0.0016869322665444709,False
2.0602541804332275,2.045507989918868,2.046302796028888,0.05917532945124947,0.0023279486138795494,False
1.9575202306606516,2.0526069823337556,2.053375720113568,0.05486415073213668,0.0014054325190596677,False
